Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Venus on a Halfshell","Venus Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105877233/venus-on-a-halfshell,3.7,-1,Sport,5.12c,1,,43.80188,-71.8375
"Stoned Temple Pilot","The Prudential > *Rumney > New Hampshire",https://www.mountainproject.com/route/105907577/stoned-temple-pilot,3.6,-1,Sport,5.12a,1,,43.80513,-71.84452
Jolt,"The Hinterlands > *Rumney > New Hampshire",https://www.mountainproject.com/route/105931493/jolt,3.5,-1,Sport,5.10a,1,,43.80505,-71.84309
"Armed and Dangerous, and Off My Medication","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105935097/armed-and-dangerous-and-off-my-medication,3.5,-1,Sport,5.10b,1,,43.80202,-71.83678
"Peer Pressure","Bonsai > *Rumney > New Hampshire",https://www.mountainproject.com/route/105927987/peer-pressure,3.5,-1,Sport,5.10d,1,,43.80288,-71.83926
"Restless Native","Waimea > *Rumney > New Hampshire",https://www.mountainproject.com/route/105884987/restless-native,3.9,-1,Sport,5.12c,1,,43.80386,-71.84091
Underdog,"The Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105877217/underdog,3.4,-1,Sport,5.10a,1,,43.80249,-71.83593
"Social Outcast","Bonsai > *Rumney > New Hampshire",https://www.mountainproject.com/route/105879133/social-outcast,3.5,-1,Sport,5.12a,1,,43.80288,-71.83926
"Apocalypse Later","Apocalypse Walls > *Rumney > New Hampshire",https://www.mountainproject.com/route/105908757/apocalypse-later,3.5,-1,Sport,5.11d,1,,43.80231,-71.8324
"Black Mamba","Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/105996485/black-mamba,3.5,-1,Sport,5.11c,1,60,43.80293,-71.83513
"After All This Time","The Balcony > *Rumney > New Hampshire",https://www.mountainproject.com/route/110964463/after-all-this-time,3.5,-1,Sport,5.7,1,50,43.80293,-71.83505
